id,price
100393,2306480.471083842
100394,2304557.205439974
100395,6431465.277135179
100396,6916713.403919375
100397,3103228.0136373127
100398,6991227.621626807
100399,10681907.935538849
100400,2336655.482432779
100401,3483270.0662034065
100402,8518089.276116446
100403,3465152.001216909
100404,4690298.530676115
100405,2742744.415368623
100406,2800444.124797262
100407,2994066.498939732
100408,13147479.046170224
100409,3460722.6589971967
100410,3537584.4993742895
100411,6919033.221169762
100412,2401198.9520103987
100413,1757043.9187133783
100414,3067879.0218142625
100415,4445120.584279641
100416,7240036.285072523
100417,5232979.222594421
100418,7910935.433855373
100419,9399443.847629396
100420,2070941.9410955242
100421,1649915.9035992357
100422,2633475.084773293
100423,3126782.8085391903
100424,2054078.4830877713
100425,7623980.217103624
100426,6152955.096459714
100427,5409896.773976956
100428,15101034.212643182
100429,4781407.875015721
100430,3798885.3711018907
100431,8855174.3958513
100432,3624577.887325594
100433,4585623.993107434
100434,5723302.033048573
100435,9058139.98054511
100436,9961824.331304278
100437,5419238.592374871
100438,5179973.263465387
100439,2689107.66351082
100440,4405481.6627002545
100441,3446026.2206215155
100442,5289629.055522513
100443,17372186.06050015
100444,1845951.5267056075
100445,4868016.59464522
100446,2012637.4500234846
100447,7151301.320103666
100448,1995519.3762381002
100449,3640229.491297132
100450,1569482.1496327638
100451,7858866.974895156
100452,2495264.019042275
100453,10564868.42978188
100454,1788838.006128704
100455,6447885.375041799
100456,5852905.06112138
100457,10738447.580662686
100458,2753026.9284799653
100459,4972899.725901513
100460,2202879.1331040976
100461,3200884.14927724
100462,5585566.933133091
100463,14547105.00905243
100464,4412369.522980566
100465,12222308.941653453
100466,8211751.060722978
100467,4051259.8557884796
100468,4904593.686433732
100469,8483531.556601968
100470,4104533.94724883
100471,1944028.9261249378
100472,1434149.274023334
100473,4628754.103048394
100474,4055418.503769835
100475,6414771.821959685
100476,3610791.655131007
100477,5374307.110919889
100478,11823760.093980916
100479,2525433.46974936
100480,4405675.02220049
100481,8090772.1514976
100482,3558460.433361257
100483,3149451.3283706293
100484,13843236.448790547
100485,2060183.4986522372
100486,8328643.307028325
100487,4673394.310552645
100488,2871211.524429082
100489,2870573.835508641
100490,3336970.579181928
100491,3456408.5143903038
100492,2133409.663004649
100493,3554574.651299297
100494,8354498.88930904
100495,5344687.764079796
100496,11364211.26222599
100497,3184133.2989687133
100498,15886784.67559649
100499,3750217.8474425953
100500,6681010.6833557375
100501,5663465.654459196
100502,12677463.594654083
100503,10371085.67552208
100504,4013231.365423507
100505,3140805.8416288807
100506,2788330.7239738866
100507,11902371.240138184
100508,4986126.441460197
100509,9882897.435537476
100510,3105140.20778669
100511,8811194.929260153
100512,4665560.788262456
100513,5754385.313631861
100514,5133807.270924107
100515,3598541.8139128955
100516,1835639.217757736
100517,9238189.014100753
100518,6569205.2809278965
100519,3114060.355840951
100520,6196341.362768808
100521,1908467.8473331374
100522,7648855.235326206
100523,3461767.3776600696
100524,10329715.057444703
100525,5870547.562549779
100526,14239214.449219426
100527,2480788.8791134404
100528,2748859.896203144
100529,6910730.002528934
100530,3556209.5773086096
100531,2389820.316551378
100532,2755429.554119865
100533,2591812.8934014747
100534,2026621.991249741
100535,6605906.270772325
100536,3344741.88312911
100537,12222816.785896681
100538,3008428.3702530307
100539,3564315.3413714617
100540,3456332.14180379
100541,8367663.696314174
100542,1494166.224676733
100543,8166485.705662119
100544,1420594.886215799
100545,5274741.08791195
100546,3355215.3456348577
100547,9134370.111308409
100548,5911815.919683194
100549,3216134.7526991647
100550,11849351.030508026
100551,4707380.070281345
100552,3680558.564918406
100553,5151131.11902007
100554,1918583.770431979
100555,5476569.324797147
100556,14736979.583017332
100557,3438011.9190001143
100558,2729907.429438989
100559,3344271.32182871
100560,3687443.85539934
100561,3107150.975941749
100562,5251254.73937468
100563,6315577.247818813
100564,1978827.1940863223
100565,7201280.030323427
100566,12358890.745606847
100567,3488890.13209197
100568,6525587.983957658
100569,4102661.9068363206
100570,3418973.4286900447
100571,3458444.783399755
100572,2070477.280840537
100573,4214391.123437311
100574,3290835.3850749326
100575,10229342.71028521
100576,6780837.531290686
100577,3433616.5625171
100578,3444932.8226287193
100579,2696072.133326125
100580,2837982.2667753915
100581,6050163.53308883
100582,6240011.662437698
100583,7190092.691225717
100584,1423497.3409638337
100585,4395336.409871625
100586,2617593.8792690183
100587,2568363.3552088407
100588,3373912.050491883
100589,7842529.940922181
100590,2574051.812920795
100591,6395713.342195866
100592,2470059.463728156
100593,1637076.918755361
100594,1899061.5938256432
100595,2388281.38349103
100596,3884690.1917138337
100597,2003478.7225880795
100598,1448775.6275996394
100599,8076058.714773528
100600,13982812.109233385
100601,19657429.893606678
100602,3659266.7308460223
100603,7047207.851707989
100604,3482515.596238357
100605,5134784.339392667
100606,1998533.5698405714
100607,11244036.513156453
100608,6123273.545499521
100609,6777134.881975362
100610,4692955.276786653
100611,5961767.653951053
100612,10804519.45161292
100613,5166444.887713333
100614,5098281.665198764
100615,2277702.32525973
100616,5010781.30663907
100617,9015116.209670618
100618,1603089.411951032
100619,7869320.148441883
100620,6593057.3096349
100621,7212260.594023416
100622,7618536.796648067
100623,3225947.0748920613
100624,2534513.5166965327
100625,2672093.59856811
100626,6034351.961265932
100627,3171678.9517103634
100628,3747748.296979686
100629,4287905.225606573
100630,1824873.508653427
100631,7092912.954281204
100632,1849402.7907862302
100633,1370864.8576186446
100634,6344814.657454269
100635,3590258.452433954
100636,8720374.576293714
100637,5834035.9513577875
100638,5227879.103002517
100639,9878171.903722502
100640,2634240.6947684526
100641,8708385.969161207
100642,9948281.925467167
100643,9845628.83747649
100644,1022325.0252318286
100645,750687.1708013942
100646,3567027.493723695
100647,1946591.9961115918
100648,5947865.058048061
100649,6136374.463463546
100650,15675840.163858289
100651,3298302.3984494284
100652,6465618.983780674
100653,7268283.910625192
100654,4089050.920041152
100655,3509641.7471059076
100656,3619845.872510981
100657,3651699.0484994557
100658,3657685.540328352
100659,6882456.444028128
100660,7428553.3901722515
100661,3661988.295634787
100662,2152674.9831724335
100663,1532162.3304065752
100664,2842968.9939497425
100665,31230775.96235844
100666,6996997.334404454
100667,10784194.281876603
100668,9534162.756164843
100669,3693964.6951093
100670,4116685.8215801977
100671,3945132.784196236
100672,6651018.193289379
100673,1963303.3950849834
100674,3839663.1197937503
100675,10856816.527477108
100676,5056571.9882413475
100677,4301102.513070036
100678,6128944.847616635
100679,9494193.193561645
100680,2544406.0723449066
100681,7862944.931198609
100682,12097412.320542734
100683,2650067.510187864
100684,2728125.020525287
100685,5114068.175741404
100686,3582332.6997581315
100687,1177817.347156174
100688,2645689.479142247
100689,3158374.502689191
100690,2431438.8641328765
100691,13861421.131170174
100692,2004809.4797872743
100693,3606766.1155330013
100694,3967617.885757654
100695,2234734.424735035
100696,3905855.531879699
100697,8452250.239434097
100698,5071392.568023885
100699,1688424.4060902619
100700,2801445.4368256787
100701,3760249.1631753673
100702,3879425.4284724635
100703,3605174.340327884
100704,5056224.957820902
100705,2090317.472257395
100706,3735538.094952695
100707,5707976.479428162
100708,8743742.389803944
100709,4339603.455742644
100710,2523214.903973618
100711,2249600.7625064584
100712,4500006.397594581
100713,3202484.8667241456
100714,9251435.725998975
100715,5184055.863715381
100716,1433352.4104320663
100717,7923260.945929405
100718,6797689.854559842
100719,2076228.8599965135
100720,3465035.5568317687
100721,3243905.704428836
100722,1651597.7767352622
100723,5238670.782031931
100724,5770603.163994997
100725,8532132.375043122
100726,11388674.995262736
100727,11164031.987935606
100728,3129421.2161051845
100729,5710743.518541627
100730,2225089.1074024546
100731,5070767.44716549
100732,1736948.6201324456
100733,2446402.303377736
100734,4672318.591701761
100735,2859957.9501768784
100736,18031890.164460536
100737,3602091.5049110325
100738,2805653.210754707
100739,4934394.674041879
100740,5055811.3763034325
100741,3430421.883508606
100742,2907493.0910707633
100743,8415735.998368584
100744,2925057.0753879216
100745,8688256.81097949
100746,5937211.08072629
100747,4323509.212160385
100748,9056660.11716412
100749,6177707.645931973
100750,2210223.477012148
100751,4660920.329070649
100752,3425490.3695812547
100753,1483331.2871177404
100754,3912909.1131871655
100755,2939821.2207778916
100756,1454294.0606625741
100757,6354406.898902804
100758,9096090.711888373
100759,5606063.455049698
100760,3322649.4095845134
100761,6211156.034084689
100762,7980732.747873021
100763,12029389.422016086
100764,1422847.414408856
100765,1644244.2320455112
100766,12884627.583408892
100767,3233899.846353643
100768,2988639.231764995
100769,2471041.924663712
100770,4501118.958429656
100771,5332234.441228625
100772,4044869.9236442354
100773,6837181.446843756
100774,5962300.322779126
100775,1340827.745594723
100776,3832673.338934237
100777,6681508.556582444
100778,4875257.3604516955
100779,3239507.0078303735
100780,8649624.11975243
100781,2168260.4185820944
100782,12025394.20540369
100783,2503446.097711125
100784,3438553.429187286
100785,8586757.16853394
100786,1708839.30581391
100787,3858639.395357403
100788,1546713.6946637447
100789,3617056.1778589105
100790,7134283.779209852
100791,4753121.7449363135
100792,8135604.810612158
100793,2258784.1677780426
100794,3136804.060485508
100795,2341033.509531259
100796,4216403.269271441
100797,4769517.726668581
100798,5025272.757708289
100799,2328212.9983644406
100800,1831201.8687736792
100801,3953181.332112615
100802,5962821.248656817
100803,4765802.105831757
100804,5916960.358753807
100805,3018034.80293208
100806,2481201.3902960215
100807,6512347.497685874
100808,12004697.575895397
100809,4410254.120209839
100810,13500093.014109293
100811,6419929.589676886
100812,5716162.196177453
100813,9633363.12476142
100814,5683687.612843059
100815,3962919.776336027
100816,2144487.4543260187
100817,4926167.954190718
100818,10803357.80068283
100819,3315965.8330571004
100820,10913621.695090529
100821,9107710.183314247
100822,2512365.3591877054
100823,2244686.2862005974
100824,4347722.226702108
100825,2610655.657221886
100826,8171873.379674978
100827,4825409.580007895
100828,10797791.716285896
100829,2202197.8935520714
100830,2907242.159478081
100831,4623359.296183973
100832,5823034.626326353
100833,6538485.989511334
100834,5130343.266921472
100835,12957138.584310625
100836,6446568.253729158
100837,5587843.905646769
100838,7692581.001439671
100839,10456093.529655447
100840,6516744.57800797
100841,4711410.494023988
100842,6859837.534695174
100843,5487620.849868213
100844,6085283.5268387925
100845,6366184.778575722
100846,5642124.867350138
100847,3779978.1515950854
100848,2144556.5863228897
100849,9559184.767874142
100850,5796381.744931689
100851,4810328.345452777
100852,6423368.9414608255
100853,2929685.6464658063
100854,5368453.910867091
100855,20579119.329847444
100856,2484496.9413610687
100857,3741996.353299408
100858,1973630.522865054
100859,4666481.324863598
100860,2709783.254333318
100861,6150868.7719042655
100862,2190648.7199263414
100863,5380524.191006433
100864,9872480.330408912
100865,2177539.6202458004
100866,2197219.8655616078
100867,5422981.261232753
100868,5266235.066472443
100869,3244773.1717606145
100870,5388063.892399384
100871,8450819.261099134
100872,3139896.5875161593
100873,3927448.0473150215
100874,9801172.379270863
100875,1682957.7598585908
100876,4960222.348787426
100877,10041858.46693483
100878,4469039.418143784
100879,2613866.0575304776
100880,4839419.405878716
100881,5635057.124903364
100882,3907800.0454691094
100883,4134523.5021187495
100884,3911309.2287884336
100885,15923143.394189795
100886,3633800.130066154
100887,9422251.97127109
100888,4704935.332512539
100889,3007642.979196605
100890,6382226.493725298
100891,8795215.256786956
100892,2286474.0866918424
100893,2946511.556677018
100894,9012820.806125527
100895,18117298.099924885
100896,3110247.088641825
100897,6167534.76801623
100898,3569669.2709116214
100899,2319764.8787864093
100900,6459691.49100249
100901,3225389.95705782
100902,1232846.2414979257
100903,2757756.890359272
100904,4155615.0432954864
100905,3926593.9365974045
100906,8503014.899517372
100907,3642156.3432250773
100908,5758113.652717293
100909,4578620.924356307
100910,3091179.693221905
100911,10345439.131726552
100912,6132077.5713258
100913,4061732.109853724
100914,2646527.489624494
100915,8993857.880695583
100916,4928546.569341441
100917,7768845.834745166
100918,3606403.879307037
100919,6068039.385736117
100920,3023146.257819577
100921,11705102.269046169
100922,3719188.323729653
100923,8049357.618029218
100924,5694757.958061804
100925,4350808.013833864
100926,6185833.594482477
100927,1875238.0887096173
100928,5611428.190595662
100929,1527248.1033261796
100930,3815159.108092515
100931,4946024.150114757
100932,7368211.398733124
100933,5623368.347359855
100934,6129516.340027085
100935,12008510.594169425
100936,5031319.042963395
100937,1940716.713278042
100938,3877916.265399628
100939,3373526.7387747206
100940,5600933.1913065305
100941,5716918.868224332
100942,2512018.421279998
100943,5317681.881062289
100944,2225540.0625072364
100945,6757839.385197916
100946,4252884.4592106715
100947,3737604.0563077955
100948,6162737.586522601
100949,3942904.641220979
100950,10829157.606817426
100951,4425560.800994426
100952,20216749.141750667
100953,4139310.9631594596
100954,4640399.681525347
100955,13728118.743367784
100956,2022627.7245528188
100957,1316106.8635562207
100958,3749754.4339402607
100959,2873849.7439187723
100960,4153150.982507834
100961,1868427.8079526948
100962,6025596.609357759
100963,5101008.927069895
100964,1798076.1963407537
100965,5016867.791280959
100966,2789453.778380871
100967,5177060.33357778
100968,2873770.1722893678
100969,6383597.775944872
100970,4150200.3492624513
100971,2934542.5382150817
100972,6868222.426800028
100973,2384070.005273544
100974,8741314.255798701
100975,1333865.30442665
100976,8731932.532353546
100977,13797228.883888027
100978,8093695.034338906
100979,11625049.53497917
100980,6784898.882380383
100981,860532.7864997193
100982,11981506.800327007
100983,4428301.506772143
100984,3890492.07644872
100985,6775434.382975986
100986,2431513.6305096215
100987,7511643.260014873
100988,2610528.2502099797
100989,6014113.012963006
100990,8401880.918775028
100991,3267879.2407937488
100992,5743961.919447385
100993,15815553.236695606
100994,3205910.1573507437
100995,2304664.9374196585
100996,4556283.585516587
100997,8990358.645899883
100998,9612173.104321972
100999,4260513.667768249
101000,10522263.040626165
101001,7209231.320060595
101002,2186945.677678441
101003,733071.4986745003
101004,9734380.357801182
101005,5272961.781752285
101006,2592397.3623836106
101007,7155462.284811146
101008,3785209.342313863
101009,2640606.581128907
101010,5971339.547263174
101011,7191471.4219735125
101012,11224691.155318122
101013,3223566.010378355
101014,13738872.983302342
101015,3564022.711989585
101016,1437572.745114326
101017,2618936.5987585085
101018,4535963.866235663
101019,4359262.898968155
101020,3774041.3166462537
101021,7638109.582184587
101022,5093886.573401482
101023,1864748.4360153566
101024,1101849.1395894312
101025,2090402.455411891
101026,2806383.538345541
101027,5328979.780524395
101028,4952500.985360792
101029,1274870.8595048669
101030,1524300.0532551748
101031,7470970.1336469725
101032,2997158.4965163036
101033,2880115.7358540846
101034,4721071.486935599
101035,1501561.5942254607
101036,2295624.6158598177
101037,3757673.004437931
101038,4758097.869723156
101039,3810401.2981792847
101040,3013429.392392923
101041,5108440.802519866
101042,4818308.17428026
101043,2602747.609181098
101044,9637541.551630735
101045,3675146.5772979837
101046,4505589.9631559
101047,3525453.406394845
101048,1860233.733753708
101049,2244904.0030442527
101050,4565219.439008103
101051,5428334.596759773
101052,13792374.916049112
101053,6380339.263868799
101054,4923835.981379965
101055,1926589.1199798014
101056,3888955.4788511237
101057,4752239.529611373
101058,13836278.854282442
101059,9751328.309710644
101060,4623477.999388979
101061,5295397.940798645
101062,10247287.02902904
101063,3543811.625496004
101064,2901956.049737501
101065,6872400.008341685
101066,5577770.207728519
101067,9062371.760826675
101068,5172305.997771185
101069,8878291.478307813
101070,5115291.786986181
101071,5248779.981408077
101072,1669677.6446819343
101073,3199448.24794084
101074,7295183.954553295
101075,6612185.931692306
101076,1940487.6328184153
101077,2424538.9581551827
101078,2307098.0350052593
101079,2636777.4695487027
101080,1883673.521843876
101081,8103933.345017431
101082,2342839.315222335
101083,8957605.734638648
101084,8916637.632262632
101085,2970238.758095992
101086,6725393.963148801
101087,7407746.550852772
101088,6091260.127924816
101089,26834108.461250495
101090,4459916.915141659
101091,8388183.545109753
101092,4263928.15469474
101093,5483385.395621873
101094,7011762.596070523
101095,4202967.530897964
101096,4680452.434727847
101097,4153059.24859025
101098,4361124.509181932
101099,11319928.23645622
101100,5121274.253887918
101101,2119120.503169087
101102,4452129.006453937
101103,9339000.904381491
101104,7970553.627886532
101105,2304259.0641364506
101106,4980292.664495466
101107,2764779.2046506996
101108,3146938.194592335
101109,1797496.4734707936
101110,5550093.280220335
101111,3558052.1720326426
101112,4604356.172891914
101113,3083920.507436939
101114,3135013.2876783996
101115,5490863.772596733
101116,3675274.0707493857
101117,2178730.268125268
101118,2647325.230679374
101119,5603803.411342127
101120,3305364.0576907163
101121,19467283.85853792
101122,5278245.804102214
101123,3044693.7476585074
101124,10256398.69731663
101125,6280643.230234507
101126,19711065.015504953
101127,7620970.94968653
101128,3847412.247990196
101129,5368515.071091628
101130,10839174.779141331
101131,11619921.034855453
101132,2814249.3828291176
101133,11304502.954750694
101134,5189556.428223019
101135,7047623.712048424
101136,19726637.711203203
101137,2825408.337608339
101138,3539798.1994591695
101139,5558712.485087389
101140,2902444.813252033
101141,5744537.853974588
101142,2848081.3402072564
101143,3381157.1007471876
101144,3333913.8501516054
101145,2637345.4120754343
101146,4984971.247928936
101147,10871709.684960872
101148,11657918.782492315
101149,6142988.932390145
101150,4916914.078896822
101151,4884236.706299653
101152,7963466.498196155
101153,2961704.3365287255
101154,8485107.96434144
101155,11976149.181126269
101156,2671690.665614627
101157,3487956.7636179365
101158,3569930.8945718324
101159,10911108.74854853
101160,6939504.889608971
101161,5610795.588440088
101162,2432062.089712564
101163,4578224.268298252
101164,5828828.999167404
101165,8607237.309021696
101166,7612566.659318159
101167,12063937.449833177
101168,1784675.8977167492
101169,10319270.514995573
101170,16050748.711985178
101171,2632454.31621038
101172,2229041.65794891
101173,1706463.3277047724
101174,11416994.797437588
101175,3213112.504878837
101176,2333020.116185111
101177,9912467.652127491
101178,4746030.615046884
101179,7586718.95438873
101180,4287563.343094565
101181,2427943.6560983704
101182,5969548.152384019
101183,10647326.523184558
101184,3074170.2336601964
101185,8976191.397353098
101186,7687717.124179168
101187,4392516.742160424
101188,3300382.26032483
101189,8431606.583535912
101190,2564399.353731201
101191,1552794.294959217
101192,9537230.815616462
101193,4932114.550698421
101194,6075105.258351995
101195,9719822.547362378
101196,3025915.091636303
101197,1661945.7205584422
101198,2979555.1602308764
101199,5100891.740671397
101200,2700583.3413894405
101201,6504081.1245368365
101202,1776303.5092423677
101203,6271817.24017541
101204,2953297.134702957
101205,2376817.2094285856
101206,3233453.144235388
101207,4895348.5901658
101208,6480527.011361928
101209,7744098.463414641
101210,3801427.783257411
101211,3309236.6279134857
101212,8732081.320030052
101213,15099980.618121782
101214,2099689.774223563
101215,909517.5596716183
101216,7419322.680515946
101217,5042313.105502488
101218,8793485.827365069
101219,3604628.66877901
101220,6056600.177809853
101221,2257342.558238005
101222,904288.8855623354
101223,7460998.776786587
101224,2599250.9692701125
101225,1898778.778310671
101226,6330855.072401644
101227,5011344.969518856
101228,5669742.619711281
101229,3836601.5003352775
101230,8590777.433000714
101231,4758458.642615956
101232,20256873.650830403
101233,2490611.039425033
101234,2880050.5661150273
101235,3896230.669259725
101236,3970972.8388114483
101237,2778422.93033253
101238,1864412.6250627248
101239,984476.8966734078
